Title,Title_URL,Content
Bureau Chest,https://www.brooklynmuseum.org/opencollection/objects/94634,"
      Bureau Chestca. 1790–1810    "
"Armchair, One of Pair",https://www.brooklynmuseum.org/opencollection/objects/96489,"
      Armchair, One of Pairca. 1930    "
Incense Burner in Shape of a Peacock,https://www.brooklynmuseum.org/opencollection/objects/96519,"
      Incense Burner in Shape of a Peacock12th–13th century    "
Noah's Ark,https://www.brooklynmuseum.org/opencollection/objects/98345,"
      Noah's Arkca. 1850    "
Two Cats,https://www.brooklynmuseum.org/opencollection/objects/98436,"
      Two Catsca. 1880    "
Two Camels,https://www.brooklynmuseum.org/opencollection/objects/98443,"
      Two Camelsca. 1880    "
Book of Adages,https://www.brooklynmuseum.org/opencollection/objects/102185,"
      Book of Adageslate 18th century    "
Dress Table with Veneer,https://www.brooklynmuseum.org/opencollection/objects/107971,"
      Dress Table with Veneerca. 1830    "
Sawankhalok Roof Tile Finial,https://www.brooklynmuseum.org/opencollection/objects/109061,"
      Sawankhalok Roof Tile Finial14th century    "
Seated Figure,https://www.brooklynmuseum.org/opencollection/objects/109559,"
      Seated Figure    "
Roof Tile Finial in the Form of a Naga,https://www.brooklynmuseum.org/opencollection/objects/111650,"
      Roof Tile Finial in the Form of a Naga14th century    "
Seal with Unicorn,https://www.brooklynmuseum.org/opencollection/objects/112922,"
      Seal with Unicorn2500–2000 B.C.E.    "
Mithuna Couple,https://www.brooklynmuseum.org/opencollection/objects/114757,"
      Mithuna Coupleca. 5th century C.E.    "
Bowl,https://www.brooklynmuseum.org/opencollection/objects/122995,"
      Bowl    "
Tile in the Shape of a Seated Figure,https://www.brooklynmuseum.org/opencollection/objects/124888,"
      Tile in the Shape of a Seated Figureearly 13th century    "
Earring,https://www.brooklynmuseum.org/opencollection/objects/124941,"
      Earring11th–12th century    "
"Folio from a ""Shahnameh"": The Death of Rustam and His Killing   Shaghad",https://www.brooklynmuseum.org/opencollection/objects/124996,"
      Folio from a ""Shahnameh"": The Death of Rustam and His Killing   Shaghadca. 1580–1590    "
Fragment of a Parapet,https://www.brooklynmuseum.org/opencollection/objects/126512,"
      Fragment of a Parapetca. 1352–1336 B.C.E.    "
Palden Lha-Mo (Sri Devi) on a Mule,https://www.brooklynmuseum.org/opencollection/objects/139730,"
      Palden Lha-Mo (Sri Devi) on a Mule19th century    "
Narasimha,https://www.brooklynmuseum.org/opencollection/objects/146851,"
      Narasimha17th century    "
Caturmukhalinga,https://www.brooklynmuseum.org/opencollection/objects/147100,"
      Caturmukhalinga11th–12th century    "
Vishnu Reclining on Sesha,https://www.brooklynmuseum.org/opencollection/objects/147358,"
      ChamVishnu Reclining on Sesha750–950    "
Plaque with Seated Shakyamuni,https://www.brooklynmuseum.org/opencollection/objects/148347,"
      Plaque with Seated Shakyamunilate 7th – early 8th century    "
Skyscraper Chamber Stick,https://www.brooklynmuseum.org/opencollection/objects/153339,"
      Louis W. Rice; Bernard Rice's Sons, Inc.Skyscraper Chamber Stickca. 1928    "
Traditional Dress (Thobe),https://www.brooklynmuseum.org/opencollection/objects/153643,"
      PalestinianTraditional Dress (Thobe)ca. 1930–1958    "
Seated Buddha with Attendant Bodhisattva,https://www.brooklynmuseum.org/opencollection/objects/154670,"
      Seated Buddha with Attendant Bodhisattva9th–10th century    "
Tile Relief with Three Figures,https://www.brooklynmuseum.org/opencollection/objects/154672,"
      Tile Relief with Three Figures5th century    "
Tray,https://www.brooklynmuseum.org/opencollection/objects/155482,"
      Richard Briggs & Co.; Worcester Royal Porcelain Co.Trayca. 1875    "
Female Torso,https://www.brooklynmuseum.org/opencollection/objects/158926,"
      Female Torsofirst half of 12th century    "
Head of a Buddha,https://www.brooklynmuseum.org/opencollection/objects/159683,"
      Head of a Buddha7th – 8th century    "
"Vase, One of Pair",https://www.brooklynmuseum.org/opencollection/objects/161619,"
      Vase, One of Pair19th century    "
Standing Buddha,https://www.brooklynmuseum.org/opencollection/objects/162254,"
      Standing Buddha7th–8th century    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/167129,"
      Vase12th–13th century    "
Finial from a Hanging Lamp,https://www.brooklynmuseum.org/opencollection/objects/169256,"
      Finial from a Hanging Lamp10th–15th century    "
Linen Press,https://www.brooklynmuseum.org/opencollection/objects/6780,"
      Linen Press17th century    "
Flower Vase,https://www.brooklynmuseum.org/opencollection/objects/8743,"
      Tiffany & CompanyAmerican, founded 1853Flower Vaseca. 1896–1900    "
Flower Vase,https://www.brooklynmuseum.org/opencollection/objects/8746,"
      Tiffany & CompanyAmerican, founded 1853Flower Vase1913–1920    "
Flower Vase,https://www.brooklynmuseum.org/opencollection/objects/8747,"
      Tiffany & CompanyAmerican, founded 1853Flower Vase1900–1910    "
Small Model of Bullock or Humped Ox,https://www.brooklynmuseum.org/opencollection/objects/47281,"
      Indus Valley CultureSmall Model of Bullock or Humped Ox3000–2500 B.C.E.    "
Small Standing Model of Woman,https://www.brooklynmuseum.org/opencollection/objects/47290,"
      Indus Valley CultureSmall Standing Model of Woman3000–2500 B.C.E.    "
Beaker,https://www.brooklynmuseum.org/opencollection/objects/57619,"
      John WillBeaker1752–1774    "
Chalice,https://www.brooklynmuseum.org/opencollection/objects/57623,"
      Peter YoungChalice1775–1795    "
Porringer,https://www.brooklynmuseum.org/opencollection/objects/57630,"
      Joseph Leddell Sr. or Joseph Leddell Jr.Porringer1712–1754    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/75654,"
      Martin Bach; Quezal Art Glass & Decorating CompanyVaseca. 1905    "
"Sheraton Side Chair, One of Set",https://www.brooklynmuseum.org/opencollection/objects/80569,"
      AmericanSheraton Side Chair, One of Setca. 1820    "
"Sheraton Side Chair, One of Set",https://www.brooklynmuseum.org/opencollection/objects/80570,"
      AmericanSheraton Side Chair, One of Setca. 1820    "
"Sheraton Side Chair, One of Set",https://www.brooklynmuseum.org/opencollection/objects/80571,"
      AmericanSheraton Side Chair, One of Setca. 1820    "
"Sheraton Side Chair, One of Set",https://www.brooklynmuseum.org/opencollection/objects/80572,"
      AmericanSheraton Side Chair, One of Setca. 1820    "
Desk,https://www.brooklynmuseum.org/opencollection/objects/81637,"
      Deskca. 1725    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/86396,"
      Louis Comfort TiffanyAmerican, 1848–1933Vaseca. 1900    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/86397,"
      Louis Comfort TiffanyAmerican, 1848–1933Vaseca. 1900    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/86400,"
      Louis Comfort TiffanyAmerican, 1848–1933Vaseca. 1900    "
Cannister,https://www.brooklynmuseum.org/opencollection/objects/87203,"
      AmericanCannisterca. 1820–1850    "
Chest,https://www.brooklynmuseum.org/opencollection/objects/90415,"
      AmericanChestca. 1750    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/91782,"
      Tiffany Studios1902–1932Vaseca. 1896–1919    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/92464,"
      Fenton Art Glass Companyfounded 1904Vaseca. 1915    "
Seated Four Armed Ganesha,https://www.brooklynmuseum.org/opencollection/objects/95645,"
      Seated Four Armed Ganeshaca. 9th–10th century    "
Divination Bowl,https://www.brooklynmuseum.org/opencollection/objects/99792,"
      Divination BowlA.H. 1058/1648–1649 C.E.    "
Coffee Pot with Hinged Cover,https://www.brooklynmuseum.org/opencollection/objects/101884,"
      J. E. Caldwell & Co.founded 1839Coffee Pot with Hinged Coverca. 1875    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/103433,"
      Louis Comfort TiffanyAmerican, 1848–1933Vaseca.1913    "
Relief fragment of a Lotus Medallion,https://www.brooklynmuseum.org/opencollection/objects/104671,"
      Relief fragment of a Lotus Medallionca. 2nd century B.C.E.    "
Goddess Durga,https://www.brooklynmuseum.org/opencollection/objects/106139,"
      Goddess Durga8th century    "
Candle-snuffer,https://www.brooklynmuseum.org/opencollection/objects/109497,"
      AmericanCandle-snufferearly 19th century    "
Planter,https://www.brooklynmuseum.org/opencollection/objects/110163,"
      Minic Custom Woodwork and Interiors; Frank Lloyd WrightPlanterDesigned 1953; Manufactured 1954    "
Vishnu,https://www.brooklynmuseum.org/opencollection/objects/110641,"
      Vishnu9th century or earlier    "
Globe for Lamp,https://www.brooklynmuseum.org/opencollection/objects/112516,"
      AmericanGlobe for Lampmid–19th century    "
Bowl,https://www.brooklynmuseum.org/opencollection/objects/112918,"
      George Sakier; Fostoria Glass CompanyBowlca. 1930    "
Head of a Deity,https://www.brooklynmuseum.org/opencollection/objects/115345,"
      Head of a Deity9th–10th century    "
Figure of a Soldier,https://www.brooklynmuseum.org/opencollection/objects/115347,"
      Figure of a Soldier2nd–3rd century    "
Teapot with Lid,https://www.brooklynmuseum.org/opencollection/objects/116042,"
      Raymond Loewy; Continental China (a division of Rosenthal); Richard LathamTeapot with Lidca. 1953    "
Figurine of a Girl,https://www.brooklynmuseum.org/opencollection/objects/117023,"
      Figurine of a Girl    "
Shell with Pigments and Brush,https://www.brooklynmuseum.org/opencollection/objects/117276,"
      Shell with Pigments and Brush    "
Helmet,https://www.brooklynmuseum.org/opencollection/objects/120501,"
      Helmet18th century    "
Robe,https://www.brooklynmuseum.org/opencollection/objects/120598,"
      Robe19th century    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/122100,"
      George Sakier; Fostoria Glass CompanyVaseca. 1930    "
Shiva Andhakasura,https://www.brooklynmuseum.org/opencollection/objects/124952,"
      Shiva Andhakasuralate 8th century    "
Queen Shirin Visiting the Sculptor Farhad,https://www.brooklynmuseum.org/opencollection/objects/157596,"
      Queen Shirin Visiting the Sculptor Farhadmid 18th century    "
Cordial Glass,https://www.brooklynmuseum.org/opencollection/objects/159070,"
      Gerald Gulotta; Atlantis Cristasia de Alcobaca, S.A.Cordial GlassDesigned and made 1994    "
Cordial Glass,https://www.brooklynmuseum.org/opencollection/objects/159071,"
      Gerald Gulotta; Atlantis Cristasia de Alcobaca, S.A.Cordial GlassDesigned and made 1994    "
Cordial Glass,https://www.brooklynmuseum.org/opencollection/objects/159072,"
      Gerald Gulotta; Atlantis Cristasia de Alcobaca, S.A.Cordial GlassDesigned and made 1994    "
Cordial Glass,https://www.brooklynmuseum.org/opencollection/objects/159073,"
      Gerald Gulotta; Atlantis Cristasia de Alcobaca, S.A.Cordial GlassDesigned and made 1994    "
"Glass, Chromatics Line",https://www.brooklynmuseum.org/opencollection/objects/159100,"
      Gerald Gulotta; CrisalGlass, Chromatics LineDesigned 1970; Made 1971–1973    "
Eurydice as Queen of a Chess Set,https://www.brooklynmuseum.org/opencollection/objects/160685,"
      Fausto Melotti; Gio PontiEurydice as Queen of a Chess Setca. 1949    "
Chessman,https://www.brooklynmuseum.org/opencollection/objects/160687,"
      Richard-GinoriItalian, founded Doccia, 1737Chessmanca. 1949    "
La Petite Pensée,https://www.brooklynmuseum.org/opencollection/objects/161134,"
      Thomas BallAmerican, 1819–1911La Petite Pensée1873    "
Architectural Fragment,https://www.brooklynmuseum.org/opencollection/objects/161965,"
      Architectural Fragment3rd century C.E.    "
Khmer Palanquin Hook,https://www.brooklynmuseum.org/opencollection/objects/166763,"
      Khmer Palanquin Hook12th–13th century    "
Center Table,https://www.brooklynmuseum.org/opencollection/objects/214195,"
      Center Tableca. 1855    "
Relief Block,https://www.brooklynmuseum.org/opencollection/objects/225095,"
      Relief Blockca. 1353–1323 B.C.E.    "
Jar,https://www.brooklynmuseum.org/opencollection/objects/21008,"
      Jarca. 3500–3300 B.C.E.    "
Three-seat Sofa (Rococo Revival style),https://www.brooklynmuseum.org/opencollection/objects/50546,"
      Elijah GalushaAmerican, ca. 1850Three-seat Sofa (Rococo Revival style)1856    "
Open Armchair (Rococo Revival style),https://www.brooklynmuseum.org/opencollection/objects/50548,"
      Elijah GalushaAmerican, ca. 1850Open Armchair (Rococo Revival style)1856    "
Bergere (Rococo Revival style),https://www.brooklynmuseum.org/opencollection/objects/50549,"
      Elijah GalushaAmerican, ca. 1850Bergere (Rococo Revival style)1856    "
Tile,https://www.brooklynmuseum.org/opencollection/objects/54051,"
      Tile13th–14th century    "
Inscribed Magical Amulet,https://www.brooklynmuseum.org/opencollection/objects/65215,"
      EgyptianInscribed Magical Amuletca. 690–664 B.C.    "
Cigarette Box,https://www.brooklynmuseum.org/opencollection/objects/68288,"
      Paolo de PoliCigarette Boxca. 1949    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/68298,"
      Fulvio Bianconi; Venini & CompanyVaseca. 1949    "
Pair of Andirons,https://www.brooklynmuseum.org/opencollection/objects/83145,"
      Pair of Andirons17th century    "
Table with Sponge-work Painted Decoration,https://www.brooklynmuseum.org/opencollection/objects/93596,"
      Table with Sponge-work Painted Decorationca. 1880    "
"Armchair, One of Pair",https://www.brooklynmuseum.org/opencollection/objects/96491,"
      Armchair, One of Pairca.1930    "
"Side Chair, One of Pair",https://www.brooklynmuseum.org/opencollection/objects/96493,"
      Side Chair, One of Pairca. 1930    "
Two Monkeys,https://www.brooklynmuseum.org/opencollection/objects/98386,"
      Two Monkeysca. 1880    "
Two Anteaters,https://www.brooklynmuseum.org/opencollection/objects/98402,"
      Two Anteatersca. 1880    "
"Two Bears, Polar",https://www.brooklynmuseum.org/opencollection/objects/98416,"
      Two Bears, Polarca. 1880    "
Six Leopards,https://www.brooklynmuseum.org/opencollection/objects/98423,"
      Six Leopardsca. 1880    "
Rampant Shardul with Kneeling Worshipper Holding Tail,https://www.brooklynmuseum.org/opencollection/objects/102881,"
      Rampant Shardul with Kneeling Worshipper Holding Tailca. 11th century    "
High Chest of Drawers,https://www.brooklynmuseum.org/opencollection/objects/103310,"
      High Chest of Drawers1750–1770    "
Water Goblet,https://www.brooklynmuseum.org/opencollection/objects/105184,"
      Libbey Glass Companyfounded 1888Water Gobletca. 1933    "
One Piece from Table Setting,https://www.brooklynmuseum.org/opencollection/objects/105185,"
      Libbey Glass Companyfounded 1888One Piece from Table Settingca. 1933    "
One Piece from Table Setting,https://www.brooklynmuseum.org/opencollection/objects/105186,"
      Libbey Glass Companyfounded 1888One Piece from Table Settingca. 1933    "
